annotator,item_id,text,triples,triples_surface_form,triples_label_form,feature_one,feature_two,feature_four,feature_five,feature_six,feature_seven
21,426,"Lebenserhaltungskosten, Lebensmittelkosten - Sie hängen stark miteinander zusammen. - inflation.","[('Lg9UMvugzm', [], '748142')]","[('Lebensmittelkosten', [], 'inflation')]","[('Lebensmittelpreise', [], 'Inflation')]",{'Lebensmittelpreise'},{'Lebensmittelpreise'},"{('Lebensmittelpreise', (), 'Inflation')}","{('Angebot', (), 'Inflation')}","{('Lebensmittelpreise', (), 'Inflation')}","{('Angebot', (), 'Inflation')}"
21,431,Krieg - Krieg - inflation.,"[('566532', [], '870606')]","[('Krieg', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,439,"Energie Preise, CO2 Steuer, Ukraine Krieg, Emigration - Die steigenden Energiekosten, aufgrund des Krieges in der Ukraine.  - inflation.","[('172638', [], '8IJKjZ4lyn'), ('8IJKjZ4lyn', [], '435058'), ('5t26ah4jzw', [], '435058'), ('DsifBTRpkt', [], '435058')]","[('Krieges', [], 'Energiekosten'), ('Energiekosten', [], 'inflation'), ('Emigration', [], 'inflation'), ('CO2 Steuer', [], 'inflation')]","[('Krieg', [], 'Hohe Energiepreise'), ('Hohe Energiepreise', [], 'Inflation'), ('Migration', [], 'Inflation'), ('Steuererhöhungen', [], 'Inflation')]","{'Migration', 'Hohe Energiepreise', 'Steuererhöhungen'}","{'Migration', 'Krieg', 'Steuererhöhungen', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Migration', (), 'Inflation'), ('Krieg', (), 'Hohe Energiepreise'), ('Steuererhöhungen', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Migration', (), 'Inflation'), ('Steuererhöhungen', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}"
21,442,"die Rohstoffkosten sind stark gestiegen, die Energiekosten sind gestiegen - teilweise mit dem Ukrainekrieg - inflation.","[('604585', [], 'pIVAtETp2C'), ('604585', [], 'LabmZOWTEs'), ('LabmZOWTEs', [], '652043'), ('pIVAtETp2C', [], '652043')]","[('Ukrainekrieg', [], 'Energiekosten'), ('Ukrainekrieg', [], 'Rohstoffkosten'), ('Rohstoffkosten', [], 'inflation'), ('Energiekosten', [], 'inflation')]","[('Krieg', [], 'Hohe Energiepreise'), ('Krieg', [], 'Angebot (Rest)'), ('Angebot (Rest)', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation')]","{'Angebot (Rest)', 'Hohe Energiepreise'}","{'Krieg', 'Angebot (Rest)', 'Hohe Energiepreise'}","{('Krieg', (), 'Angebot (Rest)'), ('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Hohe Energiepreise'), ('Angebot (Rest)', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}"
21,444,"mangelhafte politik, unfähige Berater und politiker - Sehr SPD und Grüne haben Deutschland an die Wand gefahren, schlecht reagiert und agiert und allen ndren die Schuld gegeben - inflation.","[('ia5DoOqY70', [], '496024')]","[('politik', [], 'inflation')]","[('Politisches Missmanagement', [], 'Inflation')]",{'Politisches Missmanagement'},{'Politisches Missmanagement'},"{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,446,"energiepreisanstieg, Lieferkettenprobleme - garnicht - inflation.","[('114004', [], '998070'), ('167957', [], '998070')]","[('energiepreisanstieg', [], 'inflation'), ('Lieferkettenprobleme', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation'), ('Lieferkettenprobleme', [], 'Inflation')]","{'Hohe Energiepreise', 'Lieferkettenprobleme'}","{'Hohe Energiepreise', 'Lieferkettenprobleme'}","{('Hohe Energiepreise', (), 'Inflation'), ('Lieferkettenprobleme', (), 'Inflation')}","{('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Lieferkettenprobleme', (), 'Inflation')}","{('Angebot', (), 'Inflation')}"
21,450,Ukraine  - Bin mir nicht sicher  - inflation.,"[('Q_nv-6PtMh', [], '130291')]","[('Ukraine', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,453,Ukraine Krieg - Die Verhinderung der Lieferung aus der Ukraine durch Russland haben vorallem die Preise für Getreide in die Höhe getrieben. - inflation.,"[('747654', [], 'tI1uDq27VZ'), ('tI1uDq27VZ', [], 'JhZzlfcl7l'), ('JhZzlfcl7l', [], '998920')]","[('Ukraine Krieg', [], 'Lieferung'), ('Lieferung', [], 'Preise für Getreide'), ('Preise für Getreide', [], 'inflation')]","[('Krieg', [], 'Lieferkettenprobleme'), ('Lieferkettenprobleme', [], 'Lebensmittelpreise'), ('Lebensmittelpreise', [], 'Inflation')]",{'Lebensmittelpreise'},"{'Krieg', 'Lieferkettenprobleme', 'Lebensmittelpreise'}","{('Krieg', (), 'Lieferkettenprobleme'), ('Lebensmittelpreise', (), 'Inflation'), ('Lieferkettenprobleme', (), 'Lebensmittelpreise')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation'), ('Angebot', (), 'Angebot')}","{('Lebensmittelpreise', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation'), ('Angebot', (), 'Angebot')}"
21,457,"Krieg Ukraine, Sanktionen gegen Russland, Zusammenbruch von Lieferketten - Allerdings sehr schwer einzuhalten, wenn es sich um einen der größten Handelspartner handelt. Auf der einen Seite hat ein Staat Werte . Wenn ein anderer krass dagegen verstößt , sind Sanktionen richtig. Allerdings sehr schwer einzuhalten, wenn es sich um einen der größten Handelspartner handelt. - inflation.","[('554991', [], 'LQnSVslLby'), ('LQnSVslLby', [], '727396'), ('727396', [], '903189')]","[('Krieg', [], 'Sanktionen'), ('Sanktionen', [], 'Zusammenbruch von Lieferketten'), ('Zusammenbruch von Lieferketten', [], 'inflation')]","[('Krieg', [], 'Geopolitik'), ('Geopolitik', [], 'Lieferkettenprobleme'), ('Lieferkettenprobleme', [], 'Inflation')]",{'Lieferkettenprobleme'},"{'Krieg', 'Lieferkettenprobleme', 'Geopolitik'}","{('Krieg', (), 'Geopolitik'), ('Lieferkettenprobleme', (), 'Inflation'), ('Geopolitik', (), 'Lieferkettenprobleme')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation'), ('Andere', (), 'Andere')}","{('Lieferkettenprobleme', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation'), ('Andere', (), 'Andere')}"
21,461,"Höhere Energiekosten , Lohnsteigerungen, Krieg, Umwelt - Die gesteigerten  Lohnkosten werden auf den Preis aufgeschlagen  - inflation.","[('996456', [], '162376'), ('975585', [], '162376'), ('969151', [], '162376'), ('20aAD9XL3X', [], '162376')]","[('Lohnkosten', [], 'inflation'), ('Umwelt', [], 'inflation'), ('Krieg', [], 'inflation'), ('Energiekosten', [], 'inflation')]","[('Löhne', [], 'Inflation'), ('Klimawandel', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation')]","{'Löhne', 'Klimawandel', 'Krieg', 'Hohe Energiepreise'}","{'Klimawandel', 'Krieg', 'Löhne', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Klimawandel', (), 'Inflation'), ('Löhne', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Klimawandel', (), 'Inflation'), ('Löhne', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
21,464,"Russlands Überfall auf die Ukraine und die daraus resultierende Energieverknappung, dadurch stark gestiegene Energiekosten, Gelegenheit macht Preiserhöhung: Lebensmittelkonzerne haben Preise stärker erhöht als es erforderlich gewesen wäre - ich bin doch kein Wirtschaftsforscher, vllt. hängen die Faktoren gar nicht miteinander zusammen? Auch einzelne Krankheiten können bekanntlich bei gemeinsamen Auftreten tödlich wirken. 
 - inflation.","[('vupaMg9ZBy', [], 'xrRJ2BKcjK'), ('xrRJ2BKcjK', [], '280229'), ('P3mGdb7Mzw', [], '280229'), ('ZnGnQPphdB', [], 'ATNYGuCoOx'), ('ATNYGuCoOx', [], 'P3mGdb7Mzw')]","[('Preiserhöhung', [], 'Lebensmittelkonzerne'), ('Lebensmittelkonzerne', [], 'inflation'), ('Energiekosten', [], 'inflation'), ('Ukraine', [], 'Energieverknappung'), ('Energieverknappung', [], 'Energiekosten')]","[('Preistreiberei', [], 'Lebensmittelpreise'), ('Lebensmittelpreise', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Krieg', [], 'Angebot (Rest)'), ('Angebot (Rest)', [], 'Hohe Energiepreise')]","{'Lebensmittelpreise', 'Hohe Energiepreise'}","{'Krieg', 'Lebensmittelpreise', 'Angebot (Rest)', 'Preistreiberei', 'Hohe Energiepreise'}","{('Krieg', (), 'Angebot (Rest)'), ('Preistreiberei', (), 'Lebensmittelpreise'), ('Lebensmittelpreise', (), 'Inflation'), ('Angebot (Rest)', (), 'Hohe Energiepreise'), ('Hohe Energiepreise', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation'), ('Angebot', (), 'Angebot')}","{('Lebensmittelpreise', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation'), ('Angebot', (), 'Angebot')}"
21,466,Krieg - Rohstoffmangel - inflation.,"[('231378', [], '982220'), ('jR3S2c9YvO', [], '982220')]","[('Krieg', [], 'inflation'), ('Rohstoffmangel', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Angebot (Rest)', [], 'Inflation')]","{'Krieg', 'Angebot (Rest)'}","{'Krieg', 'Angebot (Rest)'}","{('Angebot (Rest)', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Angebot (Rest)', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
21,470,Covid - Covid hat alles verandert  - inflation.,"[('553093', [], '150003')]","[('Covid', [], 'inflation')]","[('Pandemie', [], 'Inflation')]",{'Pandemie'},{'Pandemie'},"{('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,471,"Ukraine Krieg, Energiepreise - Produktion von Lebensmitteln wurde teurer - inflation.","[('606359', [], '185959'), ('789112', [], '185959'), ('uXN_Jb3fGh', [], '185959')]","[('Ukraine Krieg', [], 'inflation'), ('Energiepreise', [], 'inflation'), ('Lebensmitteln', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Lebensmittelpreise', [], 'Inflation')]","{'Lebensmittelpreise', 'Krieg', 'Hohe Energiepreise'}","{'Lebensmittelpreise', 'Krieg', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Lebensmittelpreise', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Lebensmittelpreise', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
21,472,"Lebensmittel Preise steigen, Energiekosten steigen - Lebensmittelpreise steigen unter anderem durch höhere Energiepreise [ Benzin, Strom, Gas] - inflation.","[('195948', [], '774636'), ('774636', [], '125617')]","[('Energiepreise', [], 'Lebensmittelpreise'), ('Lebensmittelpreise', [], 'inflation')]","[('Hohe Energiepreise', [], 'Lebensmittelpreise'), ('Lebensmittelpreise', [], 'Inflation')]",{'Lebensmittelpreise'},"{'Lebensmittelpreise', 'Hohe Energiepreise'}","{('Lebensmittelpreise', (), 'Inflation'), ('Hohe Energiepreise', (), 'Lebensmittelpreise')}","{('Angebot', (), 'Inflation'), ('Angebot', (), 'Angebot')}","{('Lebensmittelpreise', (), 'Inflation')}","{('Angebot', (), 'Inflation'), ('Angebot', (), 'Angebot')}"
21,473,"krieg, krieg - das weiss ich leider nicht - inflation.","[('303343', [], '557096')]","[('krieg', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,474,"Krieg, Corona - Wir zahlen den Krieg für die Ukraiine - inflation.","[('4yN6idHetR', [], '251230'), ('251230', [], '294771'), ('893728', [], '294771')]","[('zahlen', [], 'Krieg'), ('Krieg', [], 'inflation'), ('Corona', [], 'inflation')]","[('Staatsausgaben', [], 'Krieg'), ('Krieg', [], 'Inflation'), ('Pandemie', [], 'Inflation')]","{'Krieg', 'Pandemie'}","{'Krieg', 'Staatsausgaben', 'Pandemie'}","{('Staatsausgaben', (), 'Krieg'), ('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Nachfrage', (), 'Andere')}","{('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Nachfrage', (), 'Andere')}"
21,478,"Ukraine krieg, Russland  - Lebensmittel Verteuerung und der Mindestlohn  - inflation.","[('7erzNQ4U0G', [], 'eU4r2kFwCL'), ('e9vh_v6OAR', [], 'eU4r2kFwCL'), ('d6z234ZGoB', [], 'eU4r2kFwCL')]","[('Ukraine krieg', [], 'inflation'), ('Lebensmittel', [], 'inflation'), ('Mindestlohn', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Lebensmittelpreise', [], 'Inflation'), ('Löhne', [], 'Inflation')]","{'Löhne', 'Lebensmittelpreise', 'Krieg'}","{'Löhne', 'Lebensmittelpreise', 'Krieg'}","{('Lebensmittelpreise', (), 'Inflation'), ('Löhne', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Lebensmittelpreise', (), 'Inflation'), ('Löhne', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
21,480,Energiepreise  - Die Privaten Personen mussten auch direkt mehr für Strom und Benzin zahlen . - inflation.,"[('711929', [], '356712')]","[('Energiepreise', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation')]",{'Hohe Energiepreise'},{'Hohe Energiepreise'},"{('Hohe Energiepreise', (), 'Inflation')}","{('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation')}","{('Angebot', (), 'Inflation')}"
21,483,geldmengen ausweitung - gestiegenes Geld drucken = gestiegene Inflation - inflation.,"[('9oyyz034nO', [], '348089')]","[('geldmengen ausweitung', [], 'inflation')]","[('Geldpolitik', [], 'Inflation')]",{'Geldpolitik'},{'Geldpolitik'},"{('Geldpolitik', (), 'Inflation')}","{('Nachfrage', (), 'Inflation')}","{('Geldpolitik', (), 'Inflation')}","{('Nachfrage', (), 'Inflation')}"
21,485,"Corona, Flüchtlinge - Weiß nicht - inflation.","[('280347', [], '940631'), ('3hQ3z8NRvc', [], '940631')]","[('Corona', [], 'inflation'), ('Flüchtlinge', [], 'inflation')]","[('Pandemie', [], 'Inflation'), ('Migration', [], 'Inflation')]","{'Migration', 'Pandemie'}","{'Migration', 'Pandemie'}","{('Migration', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Migration', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,491,"Corona krise, Ukraine krieg - Gar nicht  - inflation.","[('139663', [], '995495'), ('495493', [], '995495')]","[('Corona krise', [], 'inflation'), ('Ukraine krieg', [], 'inflation')]","[('Pandemie', [], 'Inflation'), ('Krieg', [], 'Inflation')]","{'Krieg', 'Pandemie'}","{'Krieg', 'Pandemie'}","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,492,"Corona Krise , Kriege - l aus Russland ist gestoppt größtenteils, und es wird insgesamt immer alles teurer, Inflationsrate steigt immens... - inflation.","[('877614', [], '895466'), ('372932', [], '895466')]","[('Corona Krise', [], 'inflation'), ('Kriege', [], 'inflation')]","[('Pandemie', [], 'Inflation'), ('Krieg', [], 'Inflation')]","{'Krieg', 'Pandemie'}","{'Krieg', 'Pandemie'}","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,494,"Spritpreise, Im supermarkt, Beim bäcker, Beim mezga, Im freizeitpark - Über all steigen dort die Preise.  Sie steigen sehr enorm ,aber ich glaube , dass es etwas.runtergehen wird . - inflation.","[('679190', [], '939329'), ('NMzaGv6ZRf', [], '939329')]","[('Spritpreise', [], 'inflation'), ('supermarkt', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation'), ('Lebensmittelpreise', [], 'Inflation')]","{'Lebensmittelpreise', 'Hohe Energiepreise'}","{'Lebensmittelpreise', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Lebensmittelpreise', (), 'Inflation')}","{('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Lebensmittelpreise', (), 'Inflation')}","{('Angebot', (), 'Inflation')}"
21,497,"Urkrainekrieg, Israelkrieg, Politische Streitereien in der Regierung , Auflösung der Regierung  - Wie lächerlich ist das denn, die Politik soll zusammen arbeiten, Entscheidungen für Deutschland und die Bürger treffen, sie nicht zanken und Lachnummer werden. - inflation.","[('PwIW3OT8LY', [], '990690'), ('363388', [], '990690')]","[('Regierung', [], 'inflation'), ('Urkrainekrieg', [], 'inflation')]","[('Politisches Missmanagement', [], 'Inflation'), ('Krieg', [], 'Inflation')]","{'Politisches Missmanagement', 'Krieg'}","{'Politisches Missmanagement', 'Krieg'}","{('Politisches Missmanagement', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Politisches Missmanagement', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,500,"Rohstoffknappheit, Arbeitskräftemangel - Der deutsche Bildungssystem schuld . Der Wetterumschwung- Klimawandel sorgt dafür, dass nicht alle Rohstoffe wie wir es kennen noch verfügbar sind. Fähige Arbeitskräfte zu finden war schon immer schwer, je nach Branche werden bestimmte Ausbildungen benötigt, nicht jeder qualifiziert sich dafür, daran ist auch das deutsche Bildungssystem schuld . - inflation.","[('798208', [], 'pwoddxyTXk'), ('6XDzY8rT3k', [], '_X-1xu1oXw'), ('_X-1xu1oXw', [], '541396'), ('pwoddxyTXk', [], '541396')]","[('Klimawandel', [], 'Rohstoffe'), ('Bildungssystem', [], 'Arbeitskräfte'), ('Arbeitskräfte', [], 'inflation'), ('Rohstoffe', [], 'inflation')]","[('Klimawandel', [], 'Angebot (Rest)'), ('Politisches Missmanagement', [], 'Arbeitskräftemangel'), ('Arbeitskräftemangel', [], 'Inflation'), ('Angebot (Rest)', [], 'Inflation')]","{'Angebot (Rest)', 'Arbeitskräftemangel'}","{'Klimawandel', 'Politisches Missmanagement', 'Angebot (Rest)', 'Arbeitskräftemangel'}","{('Arbeitskräftemangel', (), 'Inflation'), ('Politisches Missmanagement', (), 'Arbeitskräftemangel'), ('Klimawandel', (), 'Angebot (Rest)'), ('Angebot (Rest)', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}","{('Arbeitskräftemangel', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}"
21,504,Krieg - Weiß nicht  - inflation.,"[('658501', [], '621003')]","[('Krieg', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,508,Migration  - Es gibt zuviel Migration in Deutschland  - inflation.,"[('994181', [], '419754')]","[('Migration', [], 'inflation')]","[('Migration', [], 'Inflation')]",{'Migration'},{'Migration'},"{('Migration', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Migration', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,509,"Corona Krise, Krieg in der Ukraine - Verknappung von Waren aufgrund von Handelseinschränkungen im internationalen Warenverkehr. - inflation.","[('yhedmHO5jy', [], 'Pc52S3aM6N'), ('Pc52S3aM6N', [], 'HoujtOjJXM'), ('HoujtOjJXM', [], '813210'), ('231649', [], '813210'), ('693930', [], '813210')]","[('Handelseinschränkungen', [], 'Warenverkehr'), ('Warenverkehr', [], 'Verknappung von Waren'), ('Verknappung von Waren', [], 'inflation'), ('Corona Krise', [], 'inflation'), ('Krieg in der Ukraine', [], 'inflation')]","[('Zölle', [], 'Lieferkettenprobleme'), ('Lieferkettenprobleme', [], 'Angebot (Rest)'), ('Angebot (Rest)', [], 'Inflation'), ('Pandemie', [], 'Inflation'), ('Krieg', [], 'Inflation')]","{'Angebot (Rest)', 'Pandemie', 'Krieg'}","{'Krieg', 'Pandemie', 'Zölle', 'Angebot (Rest)', 'Lieferkettenprobleme'}","{('Angebot (Rest)', (), 'Inflation'), ('Zölle', (), 'Lieferkettenprobleme'), ('Pandemie', (), 'Inflation'), ('Lieferkettenprobleme', (), 'Angebot (Rest)'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation'), ('Angebot', (), 'Angebot')}","{('Angebot (Rest)', (), 'Inflation'), ('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation'), ('Angebot', (), 'Angebot')}"
21,513,"Klimawandel, Krieg - Sie beeinflussen die Preise und Kosten auf dem internationalen Markt. - inflation.","[('911116', [], '645344'), ('223507', [], '645344')]","[('Klimawandel', [], 'inflation'), ('Krieg', [], 'inflation')]","[('Klimawandel', [], 'Inflation'), ('Krieg', [], 'Inflation')]","{'Klimawandel', 'Krieg'}","{'Klimawandel', 'Krieg'}","{('Klimawandel', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Klimawandel', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,515,"Gierflation, Krieg Ukraine , Ampel  Politik , Händler  - Alle unfähig oder gierig  - inflation.","[('106252', [], '115303'), ('852491', [], '115303'), ('602266', [], '115303')]","[('Gierflation', [], 'inflation'), ('Krieg', [], 'inflation'), ('Ampel  Politik', [], 'inflation')]","[('Preistreiberei', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Politisches Missmanagement', [], 'Inflation')]","{'Politisches Missmanagement', 'Krieg', 'Preistreiberei'}","{'Politisches Missmanagement', 'Krieg', 'Preistreiberei'}","{('Preistreiberei', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Preistreiberei', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,519,"Krieg , Weniger Lebensmittel , Wetter  - Krieg  - inflation.","[('605521', [], '704572'), ('465711', [], '704572'), ('543047', [], '704572')]","[('Krieg', [], 'inflation'), ('Weniger Lebensmittel', [], 'inflation'), ('Wetter', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Lebensmittelpreise', [], 'Inflation'), ('Klimawandel', [], 'Inflation')]","{'Klimawandel', 'Lebensmittelpreise', 'Krieg'}","{'Klimawandel', 'Lebensmittelpreise', 'Krieg'}","{('Lebensmittelpreise', (), 'Inflation'), ('Klimawandel', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Lebensmittelpreise', (), 'Inflation'), ('Klimawandel', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
21,523,"Krieg in der Ukraine, Energiepreise - WEgen des Ukraine Krieges sind die Gaslieferungen aus Russland eingestellt worden. Daraus ergaben sich steigende Energiepreise. Dies widerum hatte zur Folge, das die allgemeinen Lebenshaltungskosten ebenfalls teurer wurden.  - inflation.","[('469667', [], 'LQBbP5hfxL'), ('LQBbP5hfxL', [], '164348'), ('164348', [], '259856')]","[('Ukraine Krieges', [], 'Gaslieferungen'), ('Gaslieferungen', [], 'Energiepreise'), ('Energiepreise', [], 'inflation')]","[('Krieg', [], 'Lieferkettenprobleme'), ('Lieferkettenprobleme', [], 'Hohe Energiepreise'), ('Hohe Energiepreise', [], 'Inflation')]",{'Hohe Energiepreise'},"{'Krieg', 'Lieferkettenprobleme', 'Hohe Energiepreise'}","{('Krieg', (), 'Lieferkettenprobleme'), ('Lieferkettenprobleme', (), 'Hohe Energiepreise'), ('Hohe Energiepreise', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation'), ('Angebot', (), 'Angebot')}","{('Hohe Energiepreise', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation'), ('Angebot', (), 'Angebot')}"
21,530,"Corona , Wirtschaft - Durch Corona, ist die Wirtschaft  teilweise in die Brüche gegangen - inflation.","[('628657', [], 'hgx6Cw5xDY'), ('hgx6Cw5xDY', [], '272834')]","[('Corona', [], 'Wirtschaft'), ('Wirtschaft', [], 'inflation')]","[('Pandemie', [], 'Ökonomische Krise'), ('Ökonomische Krise', [], 'Inflation')]",{'Ökonomische Krise'},"{'Pandemie', 'Ökonomische Krise'}","{('Pandemie', (), 'Ökonomische Krise'), ('Ökonomische Krise', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Andere', (), 'Andere')}","{('Ökonomische Krise', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Andere', (), 'Andere')}"
21,536,Der ukraine krieg corona vorbei - Keine - inflation.,"[('719143', [], '558752'), ('783204', [], '558752')]","[('ukraine krieg', [], 'inflation'), ('corona', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Pandemie', [], 'Inflation')]","{'Krieg', 'Pandemie'}","{'Krieg', 'Pandemie'}","{('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
