annotator,item_id,text,triples,triples_surface_form,triples_label_form,feature_one,feature_two,feature_four,feature_five,feature_six,feature_seven
20,11,Krieg Ukraine  - Export von Erdgas und Öl wurden zu Lieferengpässen  - inflation.,"[('833624', [], '381873'), ('473632', [], '381873'), ('BzlfOpqOwZ', [], '473632'), ('833624', [], 'BzlfOpqOwZ')]","[('Krieg', [], 'inflation'), ('Lieferengpässen', [], 'inflation'), ('Erdgas und Öl', [], 'Lieferengpässen'), ('Krieg', [], 'Erdgas und Öl')]","[('Krieg', [], 'Inflation'), ('Lieferkettenprobleme', [], 'Inflation'), ('Hohe Energiepreise', [], 'Lieferkettenprobleme'), ('Krieg', [], 'Hohe Energiepreise')]","{'Lieferkettenprobleme', 'Krieg'}","{'Lieferkettenprobleme', 'Hohe Energiepreise', 'Krieg'}","{('Hohe Energiepreise', '()', 'Lieferkettenprobleme'), ('Lieferkettenprobleme', '()', 'Inflation'), ('Krieg', '()', 'Hohe Energiepreise'), ('Krieg', '()', 'Inflation')}","{('Andere', '()', 'Inflation'), ('Angebot', '()', 'Inflation'), ('Angebot', '()', 'Angebot'), ('Andere', '()', 'Angebot')}","{('Lieferkettenprobleme', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Andere', '()', 'Inflation'), ('Angebot', '()', 'Inflation'), ('Angebot', '()', 'Angebot'), ('Andere', '()', 'Angebot')}"
20,12,"Lieferkettenprobleme , Erhöhung der Preise, Krieg, Pandemie im Jahr 2020, Energiepreise werden teuerer  - Hohe Energiepreise und Lieferkettenprobleme verstärkten die Angebotsengpässe, während eine erhöhte Nachfrage, ausgelöst durch die Folgen der Pandemie und monetäre Maßnahmen, die Preise weiter nach oben trieb. - inflation.","[('F63hRq7_r2', [], '753827'), ('bs66jfsa0j', [], '753827'), ('310315', [], '753827'), ('705818', [], '753827'), ('737059', [], '753827'), ('YrSoR7aDfp', [], '753827'), ('130218', [], '753827'), ('YgPfaOCDhr', [], '753827'), ('595156', [], '753827'), ('633967', [], '753827'), ('237629', [], '753827')]","[('Lieferkettenprobleme', [], 'inflation'), ('Krieg', [], 'inflation'), ('Pandemie', [], 'inflation'), ('Energiepreise', [], 'inflation'), ('Hohe Energiepreise', [], 'inflation'), ('Lieferkettenprobleme', [], 'inflation'), ('Angebotsengpässe', [], 'inflation'), ('Nachfrage', [], 'inflation'), ('Pandemie', [], 'inflation'), ('monetäre Maßnahmen', [], 'inflation'), ('Preise', [], 'inflation')]","[('Lieferkettenprobleme', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Pandemie', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Lieferkettenprobleme', [], 'Inflation'), ('Angebot (Rest)', [], 'Inflation'), ('Nachfrage (Rest)', [], 'Inflation'), ('Pandemie', [], 'Inflation'), ('Geldpolitik', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation')]","{'Hohe Energiepreise', 'Krieg', 'Pandemie', 'Geldpolitik', 'Nachfrage (Rest)', 'Lieferkettenprobleme', 'Angebot (Rest)'}","{'Lieferkettenprobleme', 'Hohe Energiepreise', 'Krieg', 'Geldpolitik', 'Pandemie', 'Angebot (Rest)', 'Nachfrage (Rest)'}","{('Angebot (Rest)', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Pandemie', '()', 'Inflation'), ('Krieg', '()', 'Inflation'), ('Lieferkettenprobleme', '()', 'Inflation'), ('Nachfrage (Rest)', '()', 'Inflation'), ('Geldpolitik', '()', 'Inflation')}","{('Nachfrage', '()', 'Inflation'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}","{('Angebot (Rest)', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Pandemie', '()', 'Inflation'), ('Krieg', '()', 'Inflation'), ('Lieferkettenprobleme', '()', 'Inflation'), ('Nachfrage (Rest)', '()', 'Inflation'), ('Geldpolitik', '()', 'Inflation')}","{('Nachfrage', '()', 'Inflation'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}"
20,13,"Krieg, Energiepreise sind stark gestiegen  - Durch den Krieg Rußland gegen die Ukraine und die Sanktionen gegen Russland sind die Energiepreise stark gestiegen  - inflation.","[('366943', [], '434259'), ('414527', [], '434259'), ('111164', [], '434259'), ('721124', [], '434259'), ('wau6ZP3R3W', [], '434259')]","[('Krieg', [], 'inflation'), ('Energiepreise', [], 'inflation'), ('Energiepreise', [], 'inflation'), ('Krieg', [], 'inflation'), ('Sanktionen', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Geopolitik', [], 'Inflation')]","{'Hohe Energiepreise', 'Geopolitik', 'Krieg'}","{'Hohe Energiepreise', 'Geopolitik', 'Krieg'}","{('Geopolitik', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}","{('Krieg', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Geopolitik', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}"
20,14,"Krieg , Benzin , Buttet, Milch - Der Krieg macht das die Benzin Preise steigen und wir keine Produkte aus dem Ausland bekommen.die Bauern haben Probleme mit dem Vieh und das lässt die kosten steigen - inflation.","[('683190', [], 'iNz9K0hj25'), ('683190', [], 'J4scIqDg1y'), ('198218', [], '966893'), ('J4scIqDg1y', [], '966893'), ('iNz9K0hj25', [], '966893'), ('uUTd_TVJjZ', [], '966893'), ('L2-CvHkPU8', [], '966893'), ('mWnXpAst23', [], '966893')]","[('Krieg', [], 'Benzin Preise'), ('Krieg', [], 'keine Produkte aus dem Ausland'), ('Probleme', [], 'inflation'), ('keine Produkte aus dem Ausland', [], 'inflation'), ('Benzin Preise', [], 'inflation'), ('Benzin', [], 'inflation'), ('Buttet', [], 'inflation'), ('Milch', [], 'inflation')]","[('Krieg', [], 'Hohe Energiepreise'), ('Krieg', [], 'Lieferkettenprobleme'), ('Lieferkettenprobleme', [], 'Inflation'), ('Lieferkettenprobleme', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Lebensmittelpreise', [], 'Inflation'), ('Lebensmittelpreise', [], 'Inflation')]","{'Lebensmittelpreise', 'Lieferkettenprobleme', 'Hohe Energiepreise'}","{'Lebensmittelpreise', 'Lieferkettenprobleme', 'Hohe Energiepreise', 'Krieg'}","{('Lebensmittelpreise', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Krieg', '()', 'Lieferkettenprobleme'), ('Krieg', '()', 'Hohe Energiepreise'), ('Lieferkettenprobleme', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Angebot')}","{('Lieferkettenprobleme', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Lebensmittelpreise', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Angebot')}"
20,15,"Höhere Energiepreise , Auswirkungen der Coronazeit aufgrund stockender Warenketten, Spritpreise, Veränderte Warenwegen aufgrund von Kriegen und Piratenüberfällen - Mangel an Material (aufgrund der Coronafolgen) lässt ebenfalls bei gleichbleibender Nachfrage ein geringeres Angebotseite vermuten, welches zum Anstieg der Preise führt. - inflation.","[('284265', [], '173256'), ('620538', [], '173256'), ('PLigxwej9z', [], '173256'), ('371191', [], '173256'), ('696454', [], '173256'), ('ab10YOsjX7', [], '173256'), ('gKVAZ3wJFZ', [], '173256'), ('duuLd4y_i0', [], '696454'), ('B4aJWjCOEX', [], 'duuLd4y_i0')]","[('Energiepreise', [], 'inflation'), ('Coronazeit', [], 'inflation'), ('Kriegen', [], 'inflation'), ('Spritpreise', [], 'inflation'), ('Angebotseite', [], 'inflation'), ('Warenketten', [], 'inflation'), ('Veränderte Warenwegen', [], 'inflation'), ('Material', [], 'Angebotseite'), ('Coronafolgen)', [], 'Material')]","[('Hohe Energiepreise', [], 'Inflation'), ('Pandemie', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Angebot (Rest)', [], 'Inflation'), ('Lieferkettenprobleme', [], 'Inflation'), ('Lieferkettenprobleme', [], 'Inflation'), ('Angebot (Rest)', [], 'Angebot (Rest)'), ('Pandemie', [], 'Angebot (Rest)')]","{'Hohe Energiepreise', 'Krieg', 'Pandemie', 'Lieferkettenprobleme', 'Angebot (Rest)'}","{'Lieferkettenprobleme', 'Hohe Energiepreise', 'Krieg', 'Pandemie', 'Angebot (Rest)'}","{('Angebot (Rest)', '()', 'Inflation'), ('Angebot (Rest)', '()', 'Angebot (Rest)'), ('Hohe Energiepreise', '()', 'Inflation'), ('Pandemie', '()', 'Inflation'), ('Krieg', '()', 'Inflation'), ('Pandemie', '()', 'Angebot (Rest)'), ('Lieferkettenprobleme', '()', 'Inflation')}","{('Andere', '()', 'Inflation'), ('Angebot', '()', 'Inflation'), ('Angebot', '()', 'Angebot'), ('Andere', '()', 'Angebot')}","{('Angebot (Rest)', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Pandemie', '()', 'Inflation'), ('Krieg', '()', 'Inflation'), ('Lieferkettenprobleme', '()', 'Inflation')}","{('Andere', '()', 'Inflation'), ('Angebot', '()', 'Inflation'), ('Angebot', '()', 'Angebot'), ('Andere', '()', 'Angebot')}"
20,16,"Krieg, Geringere Verfügbarkeit von Rohstoffen - Die Faktoren hängen sehr stark miteinander zusammen. Durch den Krieg kam es zu Lieferengpässen und Materialknappheit.  - inflation.","[('413446', [], '356719'), ('357385', [], '247419'), ('357385', [], '123752'), ('123752', [], '356719'), ('247419', [], '356719'), ('MHLrPelI6z', [], '356719')]","[('Krieg', [], 'inflation'), ('Krieg', [], 'Lieferengpässen'), ('Krieg', [], 'Materialknappheit'), ('Materialknappheit', [], 'inflation'), ('Lieferengpässen', [], 'inflation'), ('Verfügbarkeit', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Krieg', [], 'Lieferkettenprobleme'), ('Krieg', [], 'Angebot (Rest)'), ('Angebot (Rest)', [], 'Inflation'), ('Lieferkettenprobleme', [], 'Inflation'), ('Angebot (Rest)', [], 'Inflation')]","{'Lieferkettenprobleme', 'Angebot (Rest)', 'Krieg'}","{'Lieferkettenprobleme', 'Krieg', 'Angebot (Rest)'}","{('Angebot (Rest)', '()', 'Inflation'), ('Krieg', '()', 'Lieferkettenprobleme'), ('Krieg', '()', 'Inflation'), ('Krieg', '()', 'Angebot (Rest)'), ('Lieferkettenprobleme', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation'), ('Andere', '()', 'Angebot')}","{('Angebot (Rest)', '()', 'Inflation'), ('Lieferkettenprobleme', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation'), ('Andere', '()', 'Angebot')}"
20,17,"die umwelt, die kriege, das leben - die neben kosten und die mieten steigrn - inflation.","[('191741', [], '172128'), ('966497', [], '172128'), ('Xb-fQOEvuc', [], '172128')]","[('umwelt', [], 'inflation'), ('kriege', [], 'inflation'), ('mieten', [], 'inflation')]","[('Klimawandel', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Wohnraum', [], 'Inflation')]","{'Klimawandel', 'Krieg', 'Wohnraum'}","{'Klimawandel', 'Krieg', 'Wohnraum'}","{('Klimawandel', '()', 'Inflation'), ('Wohnraum', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}","{('Klimawandel', '()', 'Inflation'), ('Wohnraum', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}"
20,18,"Corona, der Ukraine Krieg - Kostensteigerungen aufgrund Mangel an Strom - inflation.","[('asaC_2OP5B', [], 'iBknR5bRf1'), ('341762', [], '990760'), ('466803', [], '990760')]","[('Mangel', [], 'Strom'), ('Krieg', [], 'inflation'), ('Corona', [], 'inflation')]","[('Angebot (Rest)', [], 'Hohe Energiepreise'), ('Krieg', [], 'Inflation'), ('Pandemie', [], 'Inflation')]","{'Pandemie', 'Krieg'}","{'Krieg', 'Hohe Energiepreise', 'Pandemie', 'Angebot (Rest)'}","{('Krieg', '()', 'Inflation'), ('Pandemie', '()', 'Inflation'), ('Angebot (Rest)', '()', 'Hohe Energiepreise')}","{('Angebot', '()', 'Angebot'), ('Andere', '()', 'Inflation')}","{('Pandemie', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Angebot', '()', 'Angebot'), ('Andere', '()', 'Inflation')}"
20,19,"Krieg in der Ukraine, Corona, Großkonzerne - Am Ende zahlen die normalen Bürger. Ich denke die Regierung hätte viel besser gegen die hohe Inflation vorgehen. Unsere Energie hätte nicht nur von Russland importiert werden sollen. Außerdem haben viele Konzerne Gewinne mitgenommen. Am Ende zahlen die normalen Bürger. - inflation.","[('Xig76xY2mB', [], '142385'), ('767884', [], '142385'), ('6lmibWInRN', [], '142385'), ('ALVZ6SHtIf', [], '142385'), ('JAS8d49x5n', [], '142385'), ('9YmFcw0ux6', [], '142385')]","[('Krieg', [], 'inflation'), ('Corona', [], 'inflation'), ('Regierung', [], 'inflation'), ('Gewinne', [], 'inflation'), ('Energie', [], 'inflation'), ('Großkonzerne', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Pandemie', [], 'Inflation'), ('Politisches Missmanagement', [], 'Inflation'), ('Preistreiberei', [], 'Inflation'), ('Preistreiberei', [], 'Inflation'), ('Preistreiberei', [], 'Inflation')]","{'Preistreiberei', 'Politisches Missmanagement', 'Pandemie', 'Krieg'}","{'Krieg', 'Preistreiberei', 'Politisches Missmanagement', 'Pandemie'}","{('Preistreiberei', '()', 'Inflation'), ('Politisches Missmanagement', '()', 'Inflation'), ('Pandemie', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Andere', '()', 'Inflation')}","{('Politisches Missmanagement', '()', 'Inflation'), ('Pandemie', '()', 'Inflation'), ('Preistreiberei', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Andere', '()', 'Inflation')}"
20,20,"Krieg, Regierung, Erhöhung der geldmenge, Zunehmende verbraucherpreise, Weniger rohstoffe - Weiß nicht genau - inflation.","[('475495', [], '906414'), ('if2bsMiAzY', [], '906414'), ('wKrMLyPq0l', [], '906414'), ('CuyqKxxITC', [], '906414')]","[('Krieg', [], 'inflation'), ('Regierung', [], 'inflation'), ('geldmenge', [], 'inflation'), ('rohstoffe', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Politisches Missmanagement', [], 'Inflation'), ('Geldpolitik', [], 'Inflation'), ('Angebot (Rest)', [], 'Inflation')]","{'Politisches Missmanagement', 'Geldpolitik', 'Angebot (Rest)', 'Krieg'}","{'Krieg', 'Politisches Missmanagement', 'Geldpolitik', 'Angebot (Rest)'}","{('Angebot (Rest)', '()', 'Inflation'), ('Politisches Missmanagement', '()', 'Inflation'), ('Geldpolitik', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Nachfrage', '()', 'Inflation'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}","{('Angebot (Rest)', '()', 'Inflation'), ('Politisches Missmanagement', '()', 'Inflation'), ('Geldpolitik', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Nachfrage', '()', 'Inflation'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}"
20,22,"steigende Preise, Nachfrageflaute - sinkende Wirtschaftlichkeit und steigende Rohstoffpreise erhöhen die Inflation - inflation.","[('lJeePl2MiQ', [], '836586'), ('980838', [], '836586'), ('311177', [], '836586')]","[('Wirtschaftlichkeit', [], 'Inflation'), ('Rohstoffpreise', [], 'Inflation'), ('Nachfrageflaute', [], 'Inflation')]","[('Ökonomische Krise', [], 'Inflation'), ('Angebot (Rest)', [], 'Inflation'), ('Nachfrage (Rest)', [], 'Inflation')]","{'Ökonomische Krise', 'Angebot (Rest)', 'Nachfrage (Rest)'}","{'Ökonomische Krise', 'Angebot (Rest)', 'Nachfrage (Rest)'}","{('Angebot (Rest)', '()', 'Inflation'), ('Nachfrage (Rest)', '()', 'Inflation'), ('Ökonomische Krise', '()', 'Inflation')}","{('Nachfrage', '()', 'Inflation'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}","{('Angebot (Rest)', '()', 'Inflation'), ('Nachfrage (Rest)', '()', 'Inflation'), ('Ökonomische Krise', '()', 'Inflation')}","{('Nachfrage', '()', 'Inflation'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}"
20,23,"Gaspreise , Krieg - Der Krieg führt dazu, dass die Gaspreise gestiegen sind. Alles das führt zu steigenden Preisen, was die Inflation steigen lässt. - inflation.","[('295039', [], '689928'), ('689928', [], '400161')]","[('Krieg', [], 'Gaspreise'), ('Gaspreise', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Inflation', [], 'Inflation')]","{'Inflation', 'Krieg'}",{'Krieg'},"{('Inflation', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Inflation', '()', 'Inflation'), ('Andere', '()', 'Inflation')}","{('Inflation', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Inflation', '()', 'Inflation'), ('Andere', '()', 'Inflation')}"
20,24,Energiekosten - kA - inflation.,"[('AyUg_9R_68', [], '501264')]","[('Energiekosten', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation')]",{'Hohe Energiepreise'},{'Hohe Energiepreise'},"{('Hohe Energiepreise', '()', 'Inflation')}","{('Angebot', '()', 'Inflation')}","{('Hohe Energiepreise', '()', 'Inflation')}","{('Angebot', '()', 'Inflation')}"
20,25,"Auslandsproduktion, / - Produkte werden mehr im Ausland produziert  - inflation.","[('dIpvICpKL3', [], '181316')]","[('Auslandsproduktion', [], 'inflation')]","[('Angebot (Rest)', [], 'Inflation')]",{'Angebot (Rest)'},{'Angebot (Rest)'},"{('Angebot (Rest)', '()', 'Inflation')}","{('Angebot', '()', 'Inflation')}","{('Angebot (Rest)', '()', 'Inflation')}","{('Angebot', '()', 'Inflation')}"
20,26,"Mehr Krisenherde in der Welt, Mehr Autokratien - Die Spannungen zwischen den politischen Kulturen nimmt zu und somit gibt es mehr Konflikte - inflation.","[('nDQ4iZggKP', [], '340908')]","[('Krisenherde', [], 'inflation')]","[('Geopolitik', [], 'Inflation')]",{'Geopolitik'},{'Geopolitik'},"{('Geopolitik', '()', 'Inflation')}","{('Andere', '()', 'Inflation')}","{('Geopolitik', '()', 'Inflation')}","{('Andere', '()', 'Inflation')}"
20,27,"Vieles arbeitslose, Corona Pandemie  - Gutes - inflation.","[('786183', [], '628735')]","[('Corona Pandemie', [], 'inflation')]","[('Pandemie', [], 'Inflation')]",{'Pandemie'},{'Pandemie'},"{('Pandemie', '()', 'Inflation')}","{('Andere', '()', 'Inflation')}","{('Pandemie', '()', 'Inflation')}","{('Andere', '()', 'Inflation')}"
20,28,"Ukrainekrieg, Energiekriese - Rußland - inflation.","[('658564', [], '349628'), ('4l9NFT0vY9', [], '349628'), ('6p3XkEDneq', [], '349628')]","[('Ukrainekrieg', [], 'inflation'), ('Energiekriese', [], 'inflation'), ('Rußland', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Geopolitik', [], 'Inflation')]","{'Hohe Energiepreise', 'Geopolitik', 'Krieg'}","{'Hohe Energiepreise', 'Geopolitik', 'Krieg'}","{('Geopolitik', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}","{('Krieg', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Geopolitik', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}"
20,29,"Energiepreise, Nahrungsmittelpreise, Lieferkettenprobleme (Covid), Fiskal- und Geldpolitik, Inflationserwartungen - Die Preise weiter nach oben. Diese Faktoren bildeten ein komplexes Netzwerk von Ursachen und Wirkung. Die Energiepreise stiegen aufgrund geopolitischer Spannungen und hatten direkte Auswirkungen auf die Produktionskosten vieler Güter und Dienstleistungen. Beide Faktoren zusammen erhöhten die Produktions- und Transportkosten, was zu steigenden Endverbraucherpreisen führte. Nahrungsmittelpreise und Energiepreise Die erhöhten Energiepreise wirkten sich auch direkt auf die Landwirtschaft aus, da die Kosten für Düngemittel, Bewässerung und Transport stiegen. Dies führte zu höheren Nahrungsmittelpreisen. Extreme Wetterbedingungen, die teilweise durch den Klimawandel verursacht wurden, verstärkten diesen Effekt, da sie zu Ernteausfällen und damit zu einer geringeren Verfügbarkeit führten. Fiskal- und Geldpolitik und Inflationserwartungen - Die expansive Fiskal- und Geldpolitik aufgrund der oben genannten Faktoren, was die Preise weiter in die Höhe trieb. Hohe Inflationserwartungen verstärkten diesen Effekt, da Unternehmen und Verbraucher ihre - inflation.","[('492905', [], 'v8nvvZMbAE'), ('109690', [], '240945'), ('UMFcQfiTng', [], 'E9tg0cGPyt'), ('v8nvvZMbAE', [], 'OyABJl4trD'), ('8Rg3eeO2o1', [], 'IdLzu82tst'), ('npZa8o9U3P', [], 'IdLzu82tst'), ('E9tg0cGPyt', [], 'OyABJl4trD'), ('zIc149iXw6', [], 'OyABJl4trD'), ('983537', [], 'OyABJl4trD'), ('EuADIB_RR7', [], '8bzvLXJ_dJ'), ('8bzvLXJ_dJ', [], 'OyABJl4trD'), ('240945', [], 'OyABJl4trD')]","[('Covid', [], 'Lieferkettenprobleme'), ('geopolitischer Spannungen', [], 'Energiepreise'), ('Klimawandel', [], 'Verfügbarkeit'), ('Lieferkettenprobleme', [], 'inflation'), ('Geldpolitik', [], 'Höhe'), ('Fiskal', [], 'Höhe'), ('Verfügbarkeit', [], 'inflation'), ('Inflationserwartungen', [], 'inflation'), ('Nahrungsmittelpreise', [], 'inflation'), ('Energiepreise', [], 'Düngemittel, Bewässerung und Transport'), ('Düngemittel, Bewässerung und Transport', [], 'inflation'), ('Energiepreise', [], 'inflation')]","[('Pandemie', [], 'Lieferkettenprobleme'), ('Geopolitik', [], 'Lebensmittelpreise'), ('Klimawandel', [], 'Angebot (Rest)'), ('Lieferkettenprobleme', [], 'Inflation'), ('Geldpolitik', [], 'Inflation'), ('Staatsausgaben', [], 'Inflation'), ('Angebot (Rest)', [], 'Inflation'), ('Inflationserwartungen', [], 'Inflation'), ('Lebensmittelpreise', [], 'Inflation'), ('Hohe Energiepreise', [], 'Angebot (Rest)'), ('Angebot (Rest)', [], 'Inflation'), ('Lebensmittelpreise', [], 'Inflation')]","{'Lebensmittelpreise', 'Inflationserwartungen', 'Geldpolitik', 'Lieferkettenprobleme', 'Staatsausgaben', 'Angebot (Rest)'}","{'Lebensmittelpreise', 'Hohe Energiepreise', 'Inflationserwartungen', 'Pandemie', 'Geldpolitik', 'Geopolitik', 'Lieferkettenprobleme', 'Staatsausgaben', 'Klimawandel', 'Angebot (Rest)'}","{('Angebot (Rest)', '()', 'Inflation'), ('Inflationserwartungen', '()', 'Inflation'), ('Lebensmittelpreise', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Angebot (Rest)'), ('Pandemie', '()', 'Lieferkettenprobleme'), ('Klimawandel', '()', 'Angebot (Rest)'), ('Geopolitik', '()', 'Lebensmittelpreise'), ('Lieferkettenprobleme', '()', 'Inflation'), ('Staatsausgaben', '()', 'Inflation'), ('Geldpolitik', '()', 'Inflation')}","{('Angebot', '()', 'Angebot'), ('Andere', '()', 'Angebot'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation'), ('Nachfrage', '()', 'Inflation')}","{('Angebot (Rest)', '()', 'Inflation'), ('Lebensmittelpreise', '()', 'Inflation'), ('Inflationserwartungen', '()', 'Inflation'), ('Lieferkettenprobleme', '()', 'Inflation'), ('Staatsausgaben', '()', 'Inflation'), ('Geldpolitik', '()', 'Inflation')}","{('Angebot', '()', 'Angebot'), ('Andere', '()', 'Angebot'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation'), ('Nachfrage', '()', 'Inflation')}"
20,30,"Ukraine Krieg, Gas Stop aus Russland , EU Vorschriften , Co2 Straf Steuern - Das weiß ich nicht habe ich mich nicht mit beschäftigt  - inflation.","[('884097', [], '156356'), ('Ja92FxeCdS', [], '156356'), ('Ub1bmgVQI6', [], '156356'), ('DXe0djyelW', [], '156356'), ('jd2bZQ4yl0', [], 'Ja92FxeCdS')]","[('Ukraine Krieg', [], 'inflation'), ('Gas Stop', [], 'inflation'), ('Vorschriften', [], 'inflation'), ('Straf', [], 'inflation'), ('Russland', [], 'Gas Stop')]","[('Krieg', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Politisches Missmanagement', [], 'Inflation'), ('Steuererhöhungen', [], 'Inflation'), ('Geopolitik', [], 'Hohe Energiepreise')]","{'Hohe Energiepreise', 'Krieg', 'Steuererhöhungen', 'Politisches Missmanagement'}","{'Hohe Energiepreise', 'Krieg', 'Steuererhöhungen', 'Politisches Missmanagement', 'Geopolitik'}","{('Politisches Missmanagement', '()', 'Inflation'), ('Steuererhöhungen', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Geopolitik', '()', 'Hohe Energiepreise'), ('Krieg', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation'), ('Andere', '()', 'Angebot')}","{('Krieg', '()', 'Inflation'), ('Politisches Missmanagement', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Steuererhöhungen', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation'), ('Andere', '()', 'Angebot')}"
20,31,"Wirtschaftlichelage , Höhere Lebensmittelkonzern , Lieferschwierigkeiten  - Sie sind von einander abhängig oder abgewiesen  - inflation.","[('645569', [], '777568'), ('yTiwzTuF2v', [], '777568')]","[('Lieferschwierigkeiten', [], 'inflation'), ('Wirtschaftlichelage', [], 'inflation')]","[('Lieferkettenprobleme', [], 'Inflation'), ('Ökonomische Krise', [], 'Inflation')]","{'Lieferkettenprobleme', 'Ökonomische Krise'}","{'Lieferkettenprobleme', 'Ökonomische Krise'}","{('Lieferkettenprobleme', '()', 'Inflation'), ('Ökonomische Krise', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}","{('Lieferkettenprobleme', '()', 'Inflation'), ('Ökonomische Krise', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}"
20,32,"Ukraine Krieg , Asyl - Sehr stark  - inflation.","[('152347', [], '832288'), ('cdvJHIvrlu', [], '832288')]","[('Ukraine Krieg', [], 'inflation'), ('Asyl', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Migration', [], 'Inflation')]","{'Migration', 'Krieg'}","{'Migration', 'Krieg'}","{('Migration', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Andere', '()', 'Inflation')}","{('Migration', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Andere', '()', 'Inflation')}"
